id,word,word_nikud,category,transliteration,translation_en,audio_file,difficulty,tags,images
913,גשום,גָּשׁוּם,מזג אוויר,Gashum,Rainy,weather_gashum.wav,3,מזג_אוויר,
914,סוער,סוֹעֵר,מזג אוויר,So'er,Stormy,weather_soer.wav,3,מזג_אוויר,
915,משלג,מֻשְׁלָג,מזג אוויר,Mushlag,Snowy,weather_mushlag.wav,3,מזג_אוויר,
916,לח,לַח,מזג אוויר,Lach,Humid,weather_lach.wav,3,מזג_אוויר,
917,יבש,יָבֵשׁ,מזג אוויר,Yavesh,Dry,weather_yavesh.wav,3,מזג_אוויר,
918,ברד,בָּרָד,מזג אוויר,Barad,Hail,weather_barad.wav,3,מזג_אוויר,
919,רעם,רַעַם,מזג אוויר,Ra'am,Thunder,weather_raam.wav,3,מזג_אוויר,
920,ברק,בָּרָק,מזג אוויר,Barak,Lightning,weather_barak.wav,3,מזג_אוויר,
921,קשת,קֶשֶׁת,מזג אוויר,Keshet,Rainbow,weather_keshet.wav,3,מזג_אוויר,
922,חוף,חוֹף,מושגי טבע,Chof,Beach/Coast,nature_chof.wav,3,מושגי_טבע,
923,אי,אִי,מושגי טבע,I,Island,nature_i.wav,3,מושגי_טבע,
924,הר געש,הַר גַּעַשׁ,מושגי טבע,Har Ga'ash,Volcano,nature_har_gaash.wav,3,מושגי_טבע,
925,מפל,מַפָּל,מושגי טבע,Mapal,Waterfall,nature_mapal.wav,3,מושגי_טבע,
926,מערה,מְעָרָה,מושגי טבע,Me'ara,Cave,nature_meara.wav,3,מושגי_טבע,
927,שקיעה,שְׁקִיעָה,מושגי טבע,Shki'a,Sunset,nature_shkia.wav,3,מושגי_טבע,
928,זריחה,זְרִיחָה,מושגי טבע,Zricha,Sunrise,nature_zricha.wav,3,מושגי_טבע,
929,ירח,יָרֵחַ,מושגי טבע,Yare'ach,Moon,nature_yareach.wav,3,מושגי_טבע,
930,כוכבים,כּוֹכָבִים,מושגי טבע,Kochavim,Stars,nature_kochavim.wav,3,מושגי_טבע,
931,גל,גַּל,מושגי טבע,Gal,Wave,nature_gal.wav,3,מושגי_טבע,
932,יצטרכו,יִצְטָרְכוּ,פעלים - עתיד,Yitztarchu,Will need (pl),verb_yitztarchu.wav,4,פעלים_-_עתיד,
933,יוכלו,יוּכְלוּ,פעלים - עתיד,Yuchlu,Will be able (pl),verb_yuchlu.wav,4,פעלים_-_עתיד,
934,יבינו,יָבִינוּ,פעלים - עתיד,Yavinu,Will understand (pl),verb_yavinu.wav,4,פעלים_-_עתיד,
935,יחפשו,יְחַפְּשׂוּ,פעלים - עתיד,Yechapsu,Will search (pl),verb_yechapsu.wav,4,פעלים_-_עתיד,
936,ימצאו,יִמְצְאוּ,פעלים - עתיד,Yimtze'u,Will find (pl),verb_yimtzeu.wav,4,פעלים_-_עתיד,
937,יזכרו,יִזְכְּרוּ,פעלים - עתיד,Yizkeru,Will remember (pl),verb_yizkeru.wav,4,פעלים_-_עתיד,
938,ישכחו,יִשְׁכְּחוּ,פעלים - עתיד,Yishkechu,Will forget (pl),verb_yishkechu.wav,4,פעלים_-_עתיד,
939,אין בעיה,אֵין בְּעָיָה,ביטויים,Ein Be'aya,No problem,phrase_ein_beaya.wav,4,ביטויים,
940,אין דבר,אֵין דָּבָר,ביטויים,Ein Davar,Never mind/It's nothing,phrase_ein_davar.wav,4,ביטויים,
941,מה קורה,מָה קוֹרֶה,ביטויים,Ma Kore?,What's up?,phrase_ma_kore.wav,4,ביטויים,
942,כמה זה עולה,כַּמָּה זֶה עוֹלֶה,ביטויים,Kama Ze Oleh?,How much does it cost?,phrase_kama_ze_oleh.wav,4,ביטויים,
943,אני לא מבין,אֲנִי לֹא מֵבִין,ביטויים,Ani Lo Mevin,I don't understand (m),phrase_ani_lo_mevin.wav,4,ביטויים,
944,אני לא מבינה,אֲנִי לֹא מְבִינָה,ביטויים,Ani Lo Mevina,I don't understand (f),phrase_ani_lo_mevina.wav,4,ביטויים,
945,אני לא יודע,אֲנִי לֹא יוֹדֵעַ,ביטויים,Ani Lo Yode'a,I don't know (m),phrase_ani_lo_yodea.wav,4,ביטויים,
946,אני לא יודעת,אֲנִי לֹא יוֹדַעַת,ביטויים,Ani Lo Yoda'at,I don't know (f),phrase_ani_lo_yodaat.wav,4,ביטויים,
947,אני צריך עזרה,אֲנִי צָרִיךְ עֶזְרָה,ביטויים,Ani Tzarich Ezra,I need help (m),phrase_ani_tzarich_ezra.wav,4,ביטויים,
948,אני צריכה עזרה,אֲנִי צְרִיכָה עֶזְרָה,ביטויים,Ani Tzricha Ezra,I need help (f),phrase_ani_tzricha_ezra.wav,4,ביטויים,
949,להתראות,לְהִתְרָאוֹת,ביטויים,Lehitra'ot,See you later/Goodbye,phrase_lehitraot.wav,4,ביטויים,
950,שבוע טוב,שָׁבוּעַ טוֹב,ביטויים,Shavu'a Tov,Have a good week,phrase_shavua_tov.wav,4,ביטויים,
951,חג שמח,חַג שָׂמֵחַ,ביטויים,Chag Same'ach,Happy holiday,phrase_chag_sameach.wav,4,ביטויים,
952,שבת שלום,שַׁבָּת שָׁלוֹם,ביטויים,Shabbat Shalom,Have a peaceful Sabbath,phrase_shabbat_shalom.wav,4,ביטויים,
953,מברשת שנים,מִבְרֶשֶׁת שִׁנַּיִם,צירופי מילים,Mivreshet Shinayim,Toothbrush,combo_mivreshet_shinayim.wav,4,צירופי_מילים,
954,כותבים,כּוֹתְבִים,פעלים - רבים הווה,Kotvim,"Write (m, pl)",verb_kotvim.wav,3,פעלים_-_רבים_הווה,
955,כותבות,כּוֹתְבוֹת,פעלים - רבים הווה,Kotvot,"Write (f, pl)",verb_kotvot.wav,3,פעלים_-_רבים_הווה,
956,קוראים,קוֹרְאִים,פעלים - רבים הווה,Kor'im,"Read (m, pl)",verb_korim.wav,3,פעלים_-_רבים_הווה,
957,קוראות,קוֹרְאוֹת,פעלים - רבים הווה,Kor'ot,"Read (f, pl)",verb_korot.wav,3,פעלים_-_רבים_הווה,
958,עובדים,עוֹבְדִים,פעלים - רבים הווה,Ovdim,"Work (m, pl)",verb_ovdim.wav,3,פעלים_-_רבים_הווה,
959,עובדות,עוֹבְדוֹת,פעלים - רבים הווה,Ovdot,"Work (f, pl)",verb_ovdot.wav,3,פעלים_-_רבים_הווה,
960,לומדים,לוֹמְדִים,פעלים - רבים הווה,Lomdim,"Learn (m, pl)",verb_lomdim.wav,3,פעלים_-_רבים_הווה,
961,לומדות,לוֹמְדוֹת,פעלים - רבים הווה,Lomdot,"Learn (f, pl)",verb_lomdot.wav,3,פעלים_-_רבים_הווה,
962,יודעים,יוֹדְעִים,פעלים - רבים הווה,Yod'im,"Know (m, pl)",verb_yodim.wav,3,פעלים_-_רבים_הווה,
963,יודעות,יוֹדְעוֹת,פעלים - רבים הווה,Yod'ot,"Know (f, pl)",verb_yodot.wav,3,פעלים_-_רבים_הווה,
964,היו,הָיוּ,פעלים - רבים עבר,Hayu,Were (pl),verb_hayu.wav,3,פעלים_-_רבים_עבר,
965,אמרו,אָמְרוּ,פעלים - רבים עבר,Amru,Said (pl),verb_amru.wav,3,פעלים_-_רבים_עבר,
966,הלכו,הָלְכוּ,פעלים - רבים עבר,Halchu,Went (pl),verb_halchu.wav,3,פעלים_-_רבים_עבר,
967,ראו,רָאוּ,פעלים - רבים עבר,Ra'u,Saw (pl),verb_rau.wav,3,פעלים_-_רבים_עבר,
968,שמעו,שָׁמְעוּ,פעלים - רבים עבר,Sham'u,Heard (pl),verb_shamu.wav,3,פעלים_-_רבים_עבר,
969,אכלו,אָכְלוּ,פעלים - רבים עבר,Achlu,Ate (pl),verb_achlu.wav,3,פעלים_-_רבים_עבר,
970,שתו,שָׁתוּ,פעלים - רבים עבר,Shatu,Drank (pl),verb_shatu.wav,3,פעלים_-_רבים_עבר,
971,כתבו,כָּתְבוּ,פעלים - רבים עבר,Katvu,Wrote (pl),verb_katvu.wav,3,פעלים_-_רבים_עבר,
972,קראו,קָרְאוּ,פעלים - רבים עבר,Kar'u,Read (pl),verb_karu.wav,3,פעלים_-_רבים_עבר,
973,נתנו,נָתְנוּ,פעלים - רבים עבר,Natnu,Gave (pl),verb_natnu.wav,3,פעלים_-_רבים_עבר,
974,עשו,עָשׂוּ,פעלים - רבים עבר,Asu,Did (pl),verb_asu.wav,3,פעלים_-_רבים_עבר,
975,ישבו,יָשְׁבוּ,פעלים - רבים עבר,Yashvu,Sat (pl),verb_yashvu.wav,3,פעלים_-_רבים_עבר,
976,עמדו,עָמְדוּ,פעלים - רבים עבר,Amdu,Stood (pl),verb_amdu.wav,3,פעלים_-_רבים_עבר,
977,רצו,רָצוּ,פעלים - רבים עבר,Ratzu,Ran (pl),verb_ratzu_ran.wav,3,פעלים_-_רבים_עבר,
978,ידעו,יָדְעוּ,פעלים - רבים עבר,Yad'u,Knew (pl),verb_yadu.wav,3,פעלים_-_רבים_עבר,
979,רצו,רָצוּ,פעלים - רבים עבר,Ratzu,Wanted (pl),verb_ratzu_wanted.wav,3,פעלים_-_רבים_עבר,
980,יכלו,יָכְלוּ,פעלים - רבים עבר,Yachlu,Could (pl),verb_yachlu.wav,3,פעלים_-_רבים_עבר,
981,פתחו,פָּתְחוּ,פעלים - רבים עבר,Patchu,Opened (pl),verb_patchu.wav,3,פעלים_-_רבים_עבר,
982,סגרו,סָגְרוּ,פעלים - רבים עבר,Sagru,Closed (pl),verb_sagru.wav,3,פעלים_-_רבים_עבר,
983,קנו,קָנוּ,פעלים - רבים עבר,Kanu,Bought (pl),verb_kanu.wav,3,פעלים_-_רבים_עבר,
984,יאמרו,יֹאמְרוּ,פעלים - רבים עתיד,Yomru,Will say (pl),verb_yomru.wav,3,פעלים_-_רבים_עתיד,
985,ילכו,יֵלְכוּ,פעלים - רבים עתיד,Yelchu,Will go (pl),verb_yelchu.wav,3,פעלים_-_רבים_עתיד,
986,יראו,יִרְאוּ,פעלים - רבים עתיד,Yir'u,Will see (pl),verb_yiru.wav,3,פעלים_-_רבים_עתיד,
987,ישמעו,יִשְׁמְעוּ,פעלים - רבים עתיד,Yishme'u,Will hear (pl),verb_yishmeu.wav,3,פעלים_-_רבים_עתיד,
988,יאכלו,יֹאכְלוּ,פעלים - רבים עתיד,Yochlu,Will eat (pl),verb_yochlu.wav,3,פעלים_-_רבים_עתיד,
989,ישתו,יִשְׁתּוּ,פעלים - רבים עתיד,Yishtu,Will drink (pl),verb_yishtu.wav,3,פעלים_-_רבים_עתיד,
990,יכתבו,יִכְתְּבוּ,פעלים - רבים עתיד,Yichtevu,Will write (pl),verb_yichtevu.wav,3,פעלים_-_רבים_עתיד,
991,יקראו,יִקְרְאוּ,פעלים - רבים עתיד,Yikre'u,Will read (pl),verb_yikreu.wav,3,פעלים_-_רבים_עתיד,
992,יתנו,יִתְּנוּ,פעלים - רבים עתיד,Yitnu,Will give (pl),verb_yitnu.wav,3,פעלים_-_רבים_עתיד,
993,יהיו,יִהְיוּ,פעלים - רבים עתיד,Yihiyu,Will be (pl),verb_yihiyu.wav,3,פעלים_-_רבים_עתיד,
994,יעבדו,יַעַבְדוּ,פעלים - רבים עתיד,Ya'avdu,Will work (pl),verb_yaavdu.wav,3,פעלים_-_רבים_עתיד,
995,ילמדו,יִלְמְדוּ,פעלים - רבים עתיד,Yilmedu,Will learn (pl),verb_yilmedu.wav,3,פעלים_-_רבים_עתיד,
996,ישחקו,יְשַׂחֲקוּ,פעלים - רבים עתיד,Yesachaku,Will play (pl),verb_yesachaku.wav,3,פעלים_-_רבים_עתיד,
997,ירוצו,יָרוּצוּ,פעלים - רבים עתיד,Yarutzu,Will run (pl),verb_yarutzu.wav,3,פעלים_-_רבים_עתיד,
998,ישבו,יֵשְׁבוּ,פעלים - רבים עתיד,Yeshvu,Will sit (pl),verb_yeshvu.wav,3,פעלים_-_רבים_עתיד,
999,יעמדו,יַעַמְדוּ,פעלים - רבים עתיד,Ya'amdu,Will stand (pl),verb_yaamdu.wav,3,פעלים_-_רבים_עתיד,
1000,יפתחו,יִפְתְּחוּ,פעלים - רבים עתיד,Yiftechi,Will open (pl),verb_yiftechi.wav,3,פעלים_-_רבים_עתיד,
